claim_id,product_category,product_age_months,warranty_period_months,receipt_available,serial_number_valid,damage_type,repair_history,purchase_price,claim_amount,days_since_purchase,claim_status
1087,Camera,24,36,1,1,Manufacturing Defect,1,257,80.07,713,Valid
1088,TV,49,24,0,0,Water Damage,4,248,82.1,1474,Invalid
1089,Headphones,28,36,1,1,Software Failure,2,256,110.42,836,Valid
1090,Tablet,59,36,1,0,Physical Damage,4,762,351.06,1765,Invalid
1091,Laptop,36,24,0,1,Physical Damage,2,2165,1514.35,1081,Invalid
1092,Headphones,45,36,1,1,Software Failure,4,183,181.33,1341,Manual Review
1093,Refrigerator,35,24,0,1,Manufacturing Defect,1,1631,223.34,1049,Manual Review
1094,Tablet,32,12,0,0,Unknown,3,368,142.5,953,Invalid
1095,Washing Machine,18,36,1,1,Battery Failure,1,1741,581.68,548,Valid
1096,Headphones,54,24,0,0,Physical Damage,4,102,31.45,1620,Invalid
1097,TV,42,36,0,0,Water Damage,4,1675,1293.05,1254,Invalid
1098,Headphones,59,12,0,1,Screen Damage,1,344,283.96,1778,Manual Review
1099,Camera,14,24,1,1,Manufacturing Defect,0,603,185.12,426,Valid
1100,Tablet,45,24,0,0,Water Damage,1,514,149.93,1359,Invalid
1101,Smartphone,34,12,0,0,Unknown,1,930,180.93,1030,Invalid
1102,Camera,39,24,0,0,Unknown,1,2014,1387.1,1180,Invalid
1103,Refrigerator,20,36,1,0,Unknown,3,2332,2429.24,606,Manual Review
1104,Refrigerator,45,36,1,0,Electrical Failure,4,711,724.93,1352,Manual Review
1105,Tablet,4,24,1,1,Manufacturing Defect,1,868,362.24,116,Valid
1106,TV,10,12,0,1,Water Damage,3,1848,332.99,290,Manual Review
1107,Camera,31,24,0,0,Water Damage,1,2085,1594.11,935,Invalid
1108,TV,5,24,1,1,Battery Failure,1,1430,457.78,157,Valid
1109,Laptop,21,36,1,1,Electrical Failure,2,565,305.1,629,Valid
1110,Refrigerator,44,36,0,0,Physical Damage,4,605,108.81,1315,Invalid
1111,Refrigerator,22,12,0,0,Physical Damage,1,1343,579.76,660,Invalid
1112,Tablet,54,24,0,1,Unknown,1,535,248.43,1611,Invalid
1113,Smartphone,4,12,1,1,Software Failure,1,195,163.67,118,Valid
1114,Headphones,18,12,0,0,Manufacturing Defect,3,289,80.98,545,Manual Review
1115,Washing Machine,12,24,0,0,Software Failure,4,1188,1040.43,362,Manual Review
1116,Smartphone,2,12,1,1,Manufacturing Defect,2,1281,399.32,56,Valid
1117,TV,50,36,0,0,Water Damage,1,2148,1828.52,1501,Invalid
1118,Camera,1,12,1,1,Manufacturing Defect,1,2470,430.89,39,Valid
1119,Camera,10,12,1,1,Battery Failure,2,797,90.04,307,Valid
1120,Washing Machine,24,24,1,1,Battery Failure,2,1783,290.17,721,Valid
1121,Laptop,8,24,1,1,Manufacturing Defect,1,705,543.8,250,Valid
1122,Laptop,43,12,1,0,Water Damage,4,2446,1741.54,1282,Invalid
1123,Headphones,25,24,0,1,Unknown,3,129,16.37,759,Invalid
1124,Refrigerator,5,36,1,1,Manufacturing Defect,2,1165,457.42,146,Valid
1125,Smartphone,31,12,0,0,Physical Damage,3,1044,243.45,929,Invalid
1126,Headphones,47,12,1,0,Physical Damage,1,281,221.87,1400,Invalid
1127,Laptop,56,36,0,0,Physical Damage,3,1029,300.53,1682,Invalid
1128,Refrigerator,59,24,0,0,Water Damage,4,1159,934.55,1779,Invalid
1129,Refrigerator,41,36,0,0,Water Damage,1,989,669.62,1235,Invalid
1130,Smartphone,26,36,1,1,Electrical Failure,0,1259,997.2,771,Valid
1131,Camera,23,12,1,1,Unknown,4,1749,483.55,682,Invalid
1132,Refrigerator,8,12,1,1,Manufacturing Defect,0,630,180.24,237,Valid
1133,Camera,2,36,1,1,Manufacturing Defect,0,502,241.69,55,Manual Review
1134,Tablet,26,36,1,1,Manufacturing Defect,2,227,101.69,774,Valid
1135,Tablet,45,36,0,0,Water Damage,3,765,353.91,1340,Invalid
1136,Washing Machine,28,12,0,0,Water Damage,3,1580,233.91,841,Invalid
1137,Tablet,2,12,1,1,Battery Failure,1,504,120.35,54,Valid
1138,Smartphone,46,12,0,0,Physical Damage,4,421,48.29,1381,Invalid
1139,Smartphone,4,12,1,1,Manufacturing Defect,2,651,365.21,115,Valid
1140,Refrigerator,12,36,1,1,Manufacturing Defect,2,1622,1254.35,366,Valid
1141,TV,17,36,1,1,Software Failure,1,408,70.93,513,Valid
1142,Laptop,14,24,1,1,Manufacturing Defect,1,2729,1335.32,419,Valid
1143,Refrigerator,2,12,0,0,Water Damage,4,1953,1260.76,67,Manual Review
1144,Tablet,5,12,1,1,Manufacturing Defect,2,1178,153.37,150,Valid
1145,Tablet,41,24,1,0,Unknown,4,511,521.61,1223,Manual Review
1146,Smartphone,26,36,1,1,Unknown,2,901,371.98,779,Manual Review
1147,Washing Machine,44,36,0,1,Water Damage,4,688,357.25,1325,Invalid
1148,Smartphone,51,24,1,0,Physical Damage,1,902,230.63,1522,Invalid
1149,Refrigerator,20,36,1,1,Battery Failure,1,1583,1050.99,605,Valid
1150,Washing Machine,11,24,1,0,Electrical Failure,1,1562,961.49,338,Manual Review
1151,Tablet,38,24,0,0,Physical Damage,4,1162,840.2,1138,Invalid
1152,Tablet,46,36,0,0,Unknown,3,326,57.7,1372,Invalid
1153,Smartphone,32,24,0,0,Water Damage,3,1467,158.76,953,Invalid
1154,TV,14,36,1,1,Software Failure,0,2461,879.3,419,Valid
1155,Washing Machine,7,24,0,1,Software Failure,4,1318,806.06,206,Manual Review
1156,Refrigerator,8,24,0,1,Battery Failure,4,1738,1571.59,230,Manual Review
1157,Refrigerator,54,24,1,0,Software Failure,3,1966,708.84,1616,Manual Review
1158,TV,52,36,1,0,Software Failure,0,416,278.59,1553,Manual Review
1159,Tablet,24,12,0,1,Physical Damage,2,334,81.86,728,Invalid
1160,Washing Machine,11,24,1,1,Software Failure,0,1367,664.83,335,Valid
1161,Refrigerator,39,24,1,0,Electrical Failure,2,970,899.32,1177,Manual Review
1162,TV,8,12,1,1,Manufacturing Defect,0,697,76.37,237,Valid
1163,Headphones,15,24,0,0,Software Failure,1,475,370.49,453,Manual Review
1164,Headphones,32,24,0,0,Physical Damage,3,393,215.63,964,Invalid
1165,Laptop,16,36,1,1,Electrical Failure,0,2142,664.56,472,Valid
1166,Refrigerator,46,24,0,1,Water Damage,1,719,115.12,1376,Manual Review
1167,Headphones,22,12,0,1,Water Damage,1,499,499.07,661,Manual Review
1168,TV,20,12,1,0,Unknown,3,2410,1219.54,604,Invalid
1169,Washing Machine,13,24,1,1,Manufacturing Defect,1,1131,528.4,387,Valid
1170,Washing Machine,42,12,1,0,Electrical Failure,0,517,105.67,1253,Manual Review
1171,Laptop,19,12,1,0,Screen Damage,0,2324,1802.72,566,Manual Review
1172,Refrigerator,44,24,0,0,Electrical Failure,0,463,56.02,1326,Manual Review
1173,Tablet,9,12,1,1,Manufacturing Defect,1,241,193.18,269,Valid
1174,Camera,9,12,1,1,Battery Failure,2,810,669.65,264,Valid
1175,Washing Machine,35,24,1,1,Unknown,2,1334,741.96,1043,Invalid
1176,Refrigerator,26,24,0,0,Physical Damage,2,1114,984.22,779,Invalid
1177,Refrigerator,31,24,0,0,Software Failure,4,1605,760.18,933,Manual Review
1178,Tablet,52,36,0,1,Screen Damage,1,161,165.04,1558,Manual Review
1179,Headphones,43,24,1,1,Physical Damage,4,419,81.22,1292,Manual Review
1180,Smartphone,41,36,0,0,Physical Damage,3,721,241.67,1220,Invalid
1181,Laptop,29,36,1,1,Manufacturing Defect,1,840,428.9,874,Valid
1182,TV,39,36,1,0,Unknown,1,2308,1976.24,1171,Invalid
1183,Smartphone,31,36,1,1,Manufacturing Defect,1,1357,354.41,924,Valid
1184,Headphones,39,12,0,1,Unknown,4,455,187.04,1163,Manual Review
1185,Camera,54,12,0,0,Water Damage,4,1094,646.74,1613,Invalid
1186,Laptop,55,36,0,0,Water Damage,2,2422,787.48,1655,Invalid
1187,TV,10,36,0,0,Physical Damage,0,1279,1361.01,296,Manual Review
1188,Laptop,34,12,0,0,Water Damage,4,551,228.45,1011,Invalid
1189,Camera,32,12,0,1,Screen Damage,3,512,137.34,960,Manual Review
1190,Smartphone,8,12,0,0,Unknown,4,749,100.04,231,Manual Review
1191,Smartphone,58,36,0,0,Manufacturing Defect,3,152,165.62,1743,Manual Review
1192,Refrigerator,6,36,1,1,Battery Failure,2,1567,1133.22,170,Valid
1193,TV,7,36,1,1,Software Failure,0,1556,1083.4,207,Valid
1194,Headphones,32,36,0,0,Electrical Failure,2,236,29.69,952,Manual Review
1195,Refrigerator,11,36,1,1,Unknown,2,1032,717.23,324,Manual Review
1196,Washing Machine,53,12,0,0,Manufacturing Defect,1,1298,1379.78,1585,Manual Review
1197,TV,15,36,1,1,Manufacturing Defect,0,1892,689.13,455,Valid
1198,Tablet,20,12,0,0,Unknown,2,1002,308.94,595,Invalid
1199,Smartphone,49,36,0,0,Physical Damage,4,367,260.43,1475,Invalid
1200,Washing Machine,59,24,1,1,Unknown,1,1366,256.06,1774,Invalid
1201,Camera,18,12,0,1,Physical Damage,4,1943,1163.08,544,Invalid
1202,Tablet,38,36,1,1,Unknown,3,958,403.89,1147,Invalid
1203,Washing Machine,8,24,0,1,Electrical Failure,1,608,253.87,240,Manual Review
1204,Tablet,53,36,0,1,Unknown,2,108,56.25,1598,Invalid
1205,Camera,13,12,0,1,Physical Damage,4,1859,1477.95,399,Invalid
1206,Laptop,36,12,0,1,Physical Damage,4,2372,1182.95,1073,Invalid
1207,Headphones,20,12,0,0,Physical Damage,2,351,299.73,590,Invalid
1208,Smartphone,41,24,0,1,Physical Damage,3,682,243.06,1220,Invalid
1209,TV,20,12,0,0,Water Damage,3,2168,1197.73,598,Invalid
1210,Camera,1,24,1,1,Software Failure,2,1947,463.86,26,Valid
1211,Laptop,58,36,1,0,Water Damage,3,2916,2372.77,1740,Invalid
1212,Washing Machine,4,12,1,1,Software Failure,2,382,52.04,114,Valid
1213,Camera,41,12,0,0,Battery Failure,4,2261,2032.93,1233,Manual Review
1214,Refrigerator,24,24,1,1,Manufacturing Defect,0,1989,1084.19,727,Valid
1215,Refrigerator,28,24,0,1,Screen Damage,2,2065,1479.5,850,Manual Review
1216,TV,57,12,0,1,Water Damage,3,713,190.99,1702,Invalid
1217,Refrigerator,47,24,0,1,Physical Damage,2,826,549.39,1414,Invalid
1218,Camera,1,24,1,1,Software Failure,1,944,462.6,31,Valid
1219,Tablet,23,36,1,1,Manufacturing Defect,0,1200,497.34,684,Valid
1220,Smartphone,29,12,0,1,Water Damage,4,785,241.64,871,Invalid
1221,Washing Machine,50,36,0,1,Water Damage,3,596,232.68,1501,Invalid
1222,Refrigerator,2,12,1,1,Battery Failure,1,1554,907.32,60,Valid
1223,Refrigerator,41,24,0,1,Water Damage,2,1019,639.24,1231,Invalid
1224,Smartphone,7,12,1,1,Battery Failure,0,797,465.56,219,Valid
1225,Washing Machine,40,36,0,0,Physical Damage,2,1768,1227.01,1203,Invalid
1226,Smartphone,55,36,0,0,Water Damage,1,1053,491.61,1645,Invalid
1227,TV,19,24,1,1,Software Failure,1,218,144.71,566,Valid
1228,Camera,55,36,0,0,Unknown,4,1697,1000.39,1652,Invalid
1229,TV,1,12,1,1,Electrical Failure,1,2430,1067.5,32,Valid
1230,Tablet,2,24,1,1,Electrical Failure,1,1052,326.88,58,Valid
1231,Laptop,21,12,1,1,Water Damage,2,911,421.23,629,Invalid
1232,Laptop,59,24,1,0,Physical Damage,0,2951,944.21,1761,Manual Review
1233,Tablet,52,24,0,0,Water Damage,2,1011,880.68,1565,Invalid
1234,Headphones,48,24,0,0,Unknown,3,215,35.21,1432,Manual Review
1235,Headphones,46,36,1,0,Water Damage,1,276,87.95,1378,Invalid
1236,Smartphone,40,24,0,0,Unknown,4,204,74.88,1193,Invalid
1237,Refrigerator,33,24,0,1,Physical Damage,3,2094,1088.29,986,Invalid
1238,Smartphone,55,12,1,0,Physical Damage,3,996,860.62,1648,Invalid
1239,Camera,41,12,0,1,Physical Damage,2,2280,827.79,1228,Manual Review
1240,Headphones,9,24,1,1,Software Failure,1,228,157.18,278,Valid
1241,Laptop,54,24,0,0,Physical Damage,3,908,805.71,1619,Invalid
1242,TV,33,12,0,0,Water Damage,4,1019,408.03,987,Invalid
1243,Laptop,15,24,1,0,Water Damage,4,934,932.97,447,Manual Review
1244,Smartphone,60,12,0,1,Water Damage,2,159,77.6,1793,Invalid
1245,Smartphone,50,36,1,0,Water Damage,4,1342,1376.3,1505,Manual Review
1246,Tablet,52,12,0,0,Water Damage,1,710,292.49,1560,Invalid
1247,Laptop,6,12,1,1,Electrical Failure,0,2094,1606.09,179,Valid
1248,Smartphone,6,12,1,1,Battery Failure,0,1256,331.79,187,Valid
1249,Camera,35,12,1,0,Unknown,3,862,182.66,1040,Manual Review
1250,Headphones,35,36,0,1,Screen Damage,4,396,173.24,1047,Manual Review
1251,Camera,18,24,1,1,Battery Failure,1,1098,349.55,545,Valid
1252,Smartphone,12,12,1,1,Manufacturing Defect,0,1468,550.55,367,Valid
1253,Tablet,14,24,1,1,Software Failure,1,517,192.4,414,Valid
1254,Refrigerator,33,36,1,0,Electrical Failure,1,1513,1329.17,984,Manual Review
1255,Laptop,56,24,0,0,Water Damage,2,2796,1297.32,1682,Invalid
1256,Tablet,5,12,1,1,Software Failure,1,1139,357.35,140,Valid
1257,Laptop,37,12,1,1,Battery Failure,0,1623,1585.68,1110,Manual Review
1258,Laptop,2,12,1,1,Software Failure,1,2157,1312.64,61,Valid
1259,Laptop,39,24,0,0,Physical Damage,3,1946,699.37,1178,Invalid
1260,Headphones,5,12,1,1,Battery Failure,0,411,225.68,148,Valid
1261,Laptop,1,24,1,1,Software Failure,0,967,757.22,26,Valid
1262,TV,10,36,1,1,Electrical Failure,1,206,121.92,297,Valid
1263,Washing Machine,29,12,1,1,Physical Damage,1,1378,1389.42,863,Manual Review
1264,TV,10,12,1,1,Battery Failure,0,717,343.33,293,Valid
1265,Camera,47,36,1,1,Water Damage,1,2376,1449.22,1413,Invalid
1266,Tablet,8,24,0,0,Unknown,1,664,613.18,239,Manual Review
1267,Camera,3,36,1,1,Electrical Failure,2,2399,1379.56,82,Valid
1268,Headphones,41,24,1,0,Screen Damage,1,430,429.89,1221,Manual Review
1269,Tablet,9,12,1,1,Manufacturing Defect,0,240,138.25,267,Valid
1270,Laptop,49,12,0,0,Unknown,4,1767,1657.79,1462,Manual Review
1271,Headphones,60,24,1,1,Software Failure,3,280,96.95,1792,Manual Review
1272,Tablet,58,24,0,0,Unknown,3,158,109.9,1733,Invalid
1273,Refrigerator,28,36,1,1,Electrical Failure,1,1637,424.59,842,Valid
1274,Washing Machine,46,36,0,1,Water Damage,4,350,340.89,1388,Manual Review
1275,Tablet,18,24,1,1,Manufacturing Defect,2,935,163.22,533,Valid
1276,Camera,52,36,1,1,Unknown,3,401,157.63,1569,Invalid
1277,Washing Machine,33,24,1,0,Screen Damage,0,343,309.64,987,Manual Review
1278,Camera,13,24,1,1,Software Failure,1,1738,285.38,397,Valid
1279,Camera,1,24,1,1,Electrical Failure,1,2209,624.07,37,Valid
1280,Refrigerator,41,36,0,1,Water Damage,2,1500,394.7,1232,Manual Review
1281,Refrigerator,48,36,1,0,Unknown,2,887,619.35,1444,Invalid
1282,Camera,21,24,1,0,Water Damage,0,1819,195.27,630,Manual Review
1283,Washing Machine,38,24,0,1,Water Damage,3,524,542.87,1139,Manual Review
1284,Camera,45,36,1,1,Water Damage,1,642,399.87,1340,Invalid
1285,Headphones,22,24,1,1,Electrical Failure,2,225,170.54,661,Valid
1286,Camera,50,24,1,0,Water Damage,1,934,287.89,1506,Invalid
1287,TV,11,12,1,1,Battery Failure,1,1544,498.53,322,Valid
1288,TV,36,24,0,0,Water Damage,3,1272,366.83,1084,Invalid
1289,Tablet,56,36,0,1,Unknown,3,476,372.09,1685,Invalid
1290,TV,9,12,1,1,Electrical Failure,1,470,163.62,273,Valid
1291,Headphones,37,24,1,0,Electrical Failure,3,411,444.51,1108,Manual Review
1292,Laptop,17,24,1,1,Electrical Failure,2,1811,839.86,515,Valid
1293,Headphones,16,36,1,1,Software Failure,1,70,29.11,471,Valid
1294,Camera,12,36,1,1,Battery Failure,0,523,307.31,362,Valid
1295,Headphones,59,24,0,0,Electrical Failure,0,152,163.63,1777,Manual Review
1296,TV,43,36,0,0,Unknown,1,1269,304.6,1296,Invalid
1297,Headphones,22,36,1,1,Electrical Failure,1,400,245.34,665,Valid
1298,Headphones,37,36,0,1,Water Damage,2,389,240.8,1100,Invalid
1299,TV,39,36,0,0,Unknown,3,862,571.2,1178,Invalid
1300,Headphones,32,36,1,1,Manufacturing Defect,0,352,206.66,957,Valid
1301,Refrigerator,16,36,1,1,Software Failure,1,2420,2173.72,476,Valid
1302,Washing Machine,58,36,0,0,Unknown,4,767,161.37,1743,Invalid
1303,Refrigerator,47,36,1,0,Physical Damage,4,755,375.72,1407,Invalid
1304,Headphones,5,12,1,1,Software Failure,2,357,125.21,152,Valid
1305,Laptop,46,24,0,0,Physical Damage,4,2169,688.58,1382,Invalid
1306,Tablet,38,36,0,0,Physical Damage,4,691,415.4,1133,Invalid
1307,Camera,5,24,1,1,Battery Failure,1,1142,461.22,147,Valid
1308,Headphones,7,12,1,1,Battery Failure,1,266,79.76,202,Valid
1309,Washing Machine,50,36,1,0,Water Damage,2,633,645.29,1499,Manual Review
1310,Laptop,12,12,1,1,Software Failure,1,2574,1818.61,365,Valid
1311,Laptop,26,12,1,0,Water Damage,4,2917,433.35,787,Invalid
1312,Smartphone,23,24,1,1,Electrical Failure,1,1215,881.05,691,Valid
1313,Washing Machine,10,24,1,1,Battery Failure,1,572,350.79,294,Valid
1314,Laptop,58,24,0,0,Water Damage,2,2070,1561.44,1735,Manual Review
1315,Headphones,10,36,1,1,Software Failure,0,405,209.55,310,Valid
1316,Washing Machine,46,24,1,0,Screen Damage,1,748,623.35,1384,Manual Review
1317,Refrigerator,47,36,0,0,Physical Damage,4,1019,554.89,1420,Invalid
1318,Smartphone,8,12,1,1,Manufacturing Defect,1,937,228.61,234,Valid
1319,Refrigerator,52,36,0,0,Physical Damage,2,1282,1148.88,1559,Invalid
1320,TV,33,36,1,1,Screen Damage,0,1195,272.86,998,Manual Review
1321,Laptop,7,36,1,1,Software Failure,1,1269,233.93,212,Manual Review
1322,Headphones,33,24,0,0,Unknown,3,439,142.87,982,Invalid
1323,Laptop,11,24,1,1,Battery Failure,1,2898,424.3,334,Valid
1324,Tablet,5,12,1,1,Electrical Failure,2,950,228.49,144,Valid
1325,Tablet,2,36,1,1,Manufacturing Defect,2,1186,322.72,63,Valid
1326,Washing Machine,1,36,1,1,Manufacturing Defect,2,1238,752.55,31,Valid
1327,Washing Machine,42,12,1,0,Unknown,3,852,223.03,1254,Invalid
1328,Smartphone,8,24,1,1,Manufacturing Defect,2,182,128.02,237,Valid
1329,Headphones,3,12,1,1,Electrical Failure,1,103,61.24,92,Valid
1330,Washing Machine,3,24,1,1,Battery Failure,2,1051,439.77,100,Valid
1331,Washing Machine,19,36,1,1,Electrical Failure,1,1534,1034.12,565,Valid
1332,TV,36,12,1,0,Water Damage,4,2473,1141.03,1070,Invalid
1333,Headphones,50,36,0,1,Physical Damage,4,451,103.85,1506,Invalid
1334,Smartphone,11,24,1,1,Software Failure,2,438,338.31,324,Valid
1335,Camera,59,12,0,1,Battery Failure,1,1987,1720.1,1771,Manual Review
1336,Washing Machine,22,24,1,1,Manufacturing Defect,1,1495,517.48,670,Valid
1337,TV,29,12,0,0,Manufacturing Defect,2,1198,1044.26,875,Manual Review
1338,Tablet,53,24,0,0,Water Damage,0,506,347.49,1599,Manual Review
1339,Refrigerator,55,24,0,1,Physical Damage,4,887,840.56,1641,Manual Review
1340,Tablet,10,24,1,1,Electrical Failure,0,115,57.26,303,Valid
1341,TV,16,24,1,1,Manufacturing Defect,0,1346,234.77,477,Valid
1342,Washing Machine,56,24,1,1,Water Damage,4,1753,921.24,1687,Invalid
1343,Headphones,11,12,1,1,Software Failure,1,262,41.5,321,Valid
1344,Camera,7,12,1,1,Battery Failure,2,1403,500.83,202,Valid
1345,Laptop,37,12,0,0,Unknown,1,1118,350.59,1105,Invalid
1346,Tablet,44,36,0,1,Electrical Failure,4,306,153.53,1310,Manual Review
1347,Refrigerator,41,24,0,0,Unknown,4,2261,1112.96,1240,Manual Review
1348,Laptop,37,36,0,1,Water Damage,3,1974,769.5,1104,Invalid
1349,Headphones,37,12,1,1,Software Failure,4,305,155.08,1101,Manual Review
1350,Laptop,33,24,1,1,Water Damage,4,2438,1064.3,981,Invalid
1351,Tablet,42,36,1,1,Physical Damage,2,459,354.1,1254,Invalid
1352,Laptop,55,12,0,0,Physical Damage,3,2895,2523.13,1649,Invalid
1353,Headphones,16,36,1,1,Electrical Failure,1,173,130.3,482,Valid
1354,Washing Machine,26,24,0,0,Physical Damage,4,1576,341.45,771,Invalid
1355,TV,13,12,0,1,Water Damage,1,2461,671.44,384,Manual Review
1356,Headphones,10,12,1,1,Electrical Failure,2,242,96.83,292,Valid
1357,Headphones,8,24,1,1,Electrical Failure,0,355,89.5,238,Valid
1358,TV,50,12,1,0,Unknown,4,711,644.64,1500,Manual Review
1359,Smartphone,6,12,1,1,Manufacturing Defect,0,1302,280.39,182,Valid
1360,Camera,19,24,1,1,Manufacturing Defect,0,1498,919.58,574,Valid
1361,Tablet,8,12,1,1,Manufacturing Defect,1,855,405.21,247,Valid
1362,Camera,21,24,1,1,Battery Failure,1,371,278.69,626,Manual Review
1363,Washing Machine,15,36,1,1,Manufacturing Defect,2,1250,1034.39,449,Valid
1364,Refrigerator,8,12,1,1,Manufacturing Defect,1,2028,966.86,238,Valid
1365,Tablet,4,24,1,1,Battery Failure,2,387,213.64,116,Manual Review
1366,Laptop,1,12,1,1,Software Failure,1,2015,445.61,26,Valid
1367,Headphones,44,36,1,1,Unknown,2,283,147.68,1330,Invalid
1368,Washing Machine,30,36,1,0,Software Failure,3,1067,671.1,891,Manual Review
1369,Refrigerator,48,24,1,1,Water Damage,2,2275,386.4,1442,Invalid
1370,TV,22,12,1,1,Manufacturing Defect,0,2466,1012.26,659,Manual Review
1371,Headphones,11,36,1,1,Electrical Failure,2,476,278.59,326,Valid
1372,Headphones,11,12,0,1,Physical Damage,4,177,177.11,339,Manual Review
1373,Smartphone,54,12,0,1,Physical Damage,4,438,70.03,1625,Invalid
1374,Washing Machine,40,24,0,0,Water Damage,3,411,311.25,1206,Invalid
1375,Laptop,1,36,1,1,Battery Failure,1,1738,1178.27,40,Valid
1376,Tablet,41,36,0,0,Water Damage,2,1090,927.96,1221,Invalid
1377,Laptop,32,36,1,1,Manufacturing Defect,4,741,424.06,953,Manual Review
1378,Tablet,49,24,0,0,Unknown,2,934,177.72,1470,Invalid
1379,Tablet,56,12,0,1,Water Damage,4,997,516.58,1672,Invalid
1380,Laptop,12,12,1,1,Software Failure,0,2481,1768.13,354,Valid
1381,Laptop,54,24,0,0,Water Damage,1,2264,857.08,1621,Invalid
1382,Refrigerator,60,12,1,1,Physical Damage,2,2090,1723.21,1806,Invalid
1383,Headphones,1,12,1,0,Water Damage,0,305,312.62,39,Manual Review
1384,Headphones,15,24,1,1,Electrical Failure,0,76,17.18,449,Valid
1385,Smartphone,38,24,0,0,Physical Damage,4,860,405.01,1131,Invalid
1386,Headphones,21,12,1,1,Battery Failure,1,315,225.74,630,Manual Review
1387,Camera,38,24,0,1,Battery Failure,1,2096,341.65,1137,Manual Review
1388,Laptop,39,36,0,0,Physical Damage,2,380,201.68,1161,Invalid
1389,Washing Machine,39,12,0,1,Unknown,1,1222,569.34,1178,Invalid
1390,TV,43,24,1,1,Water Damage,0,1787,362.41,1284,Manual Review
1391,Headphones,25,12,1,0,Electrical Failure,3,311,65.38,759,Manual Review
1392,Smartphone,40,36,0,0,Physical Damage,1,1220,368.67,1194,Invalid
1393,Smartphone,18,24,1,0,Manufacturing Defect,3,965,902.59,538,Manual Review
1394,Smartphone,30,36,1,1,Electrical Failure,2,144,60.01,890,Valid
1395,Tablet,2,12,1,1,Battery Failure,0,493,293.74,58,Valid
1396,Smartphone,4,24,1,1,Battery Failure,3,661,76.4,116,Manual Review
1397,Laptop,49,36,0,0,Physical Damage,1,1778,743.29,1473,Invalid
1398,Laptop,39,12,0,1,Water Damage,4,1739,479.15,1169,Invalid
1399,Laptop,18,24,1,1,Electrical Failure,1,1381,561.29,545,Valid
1400,TV,33,12,0,1,Water Damage,2,220,95.53,981,Invalid
1401,Washing Machine,10,36,1,1,Software Failure,1,1521,319.86,302,Valid
1402,Washing Machine,59,24,0,0,Water Damage,4,1448,1217.88,1760,Invalid
1403,Laptop,16,24,1,0,Water Damage,3,1071,976.46,485,Manual Review
1404,Headphones,11,12,1,1,Manufacturing Defect,1,485,123.98,323,Valid
1405,Laptop,11,36,1,1,Battery Failure,0,2193,885.02,340,Valid
1406,TV,42,36,1,0,Physical Damage,2,201,176.98,1252,Invalid
1407,Tablet,7,12,1,1,Manufacturing Defect,0,1161,258.22,205,Valid
1408,Smartphone,20,36,1,1,Electrical Failure,0,163,140.45,604,Valid
1409,Tablet,38,24,0,1,Water Damage,3,229,45.02,1134,Invalid
1410,Washing Machine,23,24,1,1,Software Failure,1,927,279.14,683,Valid
1411,TV,7,12,1,1,Software Failure,1,1075,851.1,201,Valid
1412,Refrigerator,8,24,1,0,Physical Damage,0,2220,297.71,234,Manual Review
1413,Headphones,48,36,0,1,Manufacturing Defect,3,81,68.52,1440,Manual Review
1414,Washing Machine,51,12,0,1,Manufacturing Defect,3,370,363.17,1537,Manual Review
1415,Tablet,7,12,1,1,Electrical Failure,2,272,153.91,208,Valid
1416,Camera,16,36,0,0,Physical Damage,1,1542,459.11,478,Manual Review
1417,TV,9,24,1,1,Electrical Failure,1,1536,544.43,268,Valid
1418,Washing Machine,11,12,1,1,Electrical Failure,2,1620,626.84,332,Valid
1419,Laptop,24,12,1,0,Unknown,3,2993,678.04,729,Invalid
1420,Camera,36,36,1,1,Electrical Failure,2,1353,457.21,1073,Valid
1421,Smartphone,11,12,1,1,Software Failure,0,354,298.62,325,Valid
1422,Headphones,31,12,1,1,Physical Damage,4,456,388.95,940,Invalid
1423,Headphones,35,12,0,1,Screen Damage,1,337,333.0,1045,Manual Review
1424,Laptop,24,36,1,1,Manufacturing Defect,1,1920,1092.12,720,Valid
1425,Refrigerator,24,36,1,1,Software Failure,2,1808,796.25,727,Valid
1426,Washing Machine,35,36,1,0,Electrical Failure,3,1250,411.28,1045,Manual Review
1427,Refrigerator,42,24,0,0,Physical Damage,4,2288,1643.98,1257,Invalid
1428,Refrigerator,2,36,0,0,Software Failure,2,2226,2146.43,57,Manual Review
1429,Camera,33,36,1,1,Software Failure,1,2214,957.56,994,Valid
1430,Washing Machine,1,12,1,1,Battery Failure,0,1532,303.82,27,Manual Review
1431,Laptop,49,36,0,1,Battery Failure,3,1766,427.99,1477,Manual Review
1432,Camera,30,12,0,0,Physical Damage,4,1562,1052.65,893,Invalid
1433,Headphones,5,24,1,1,Screen Damage,4,361,321.78,154,Manual Review
1434,Headphones,3,24,1,1,Manufacturing Defect,1,406,145.29,88,Valid
1435,Tablet,14,36,0,1,Water Damage,2,1147,669.8,414,Manual Review
1436,Refrigerator,34,24,0,1,Unknown,2,1240,842.77,1024,Invalid
1437,TV,6,36,0,1,Physical Damage,4,631,660.03,179,Manual Review
1438,TV,28,24,0,0,Water Damage,4,2237,539.25,831,Invalid
1439,TV,45,36,1,1,Unknown,1,1062,248.01,1343,Invalid
1440,Headphones,1,12,1,1,Electrical Failure,1,275,124.4,25,Valid
